1909,1479,Christie Agatha,Il segugio della morte,Gialli,Gialli
1910,1480,Christie Agatha,La sagra del delitto,Gialli,Gialli
1911,1481,Christie Agatha,Il mistero di Lor Listerdale e altre storie,Gialli,Gialli
1912,1482,Christie Agatha,La parola alla difesa,Gialli,Gialli
1913,1483,Christie Agatha,Appuntamento con la paure,Gialli,Gialli
1914,1484,Christie Agatha,Avversario segreto,Gialli,Gialli
1915,1485,Christie Agatha,La dama velata e altre storie,Gialli,Gialli
1916,1486,Christie Agatha,Testimone d'accusa,Gialli,Gialli
1917,1487,Christie Agatha,Miss Marple e i tredici problemi,Gialli,Gialli
1918,1488,Christie Agatha,Un messaggio dagli spiriti,Gialli,Gialli
1919,1489,Christie Agatha,Parker Pyne indaga,Gialli,Gialli
1920,1490,Christie Agatha,Il pericolo senza nome,Gialli,Gialli
1921,1491,Christie Agatha,Black coffee,Gialli,Gialli
1922,1492,Christie Agatha,La serie infernale,Gialli,Gialli
1923,1493,Christie Agatha,Non c'è più scampo,Gialli,Gialli
1924,1494,Christie Agatha,Addio Miss Marple,Gialli,Gialli
1925,1495,Conan Doyle Arthur,Sherlock Holmes - I quattro romanzi e i 24 racconti,Gialli,Gialli
1926,1496,Conan Doyle Arthur,Sherlock Holmes - I quattro romanzi e i 12 racconti,Gialli,Gialli
1927,1497,Conan Doyle Arthur,Il ritorno di Sherlock Holmes,Gialli,Gialli
1928,1498,Conan Doyle Arthur,Tutto Sherlock Holmes,Gialli,Gialli
1929,1499,Conan Doyle Arthur,L'avventura del poliziotto morente,Gialli,Gialli
1930,1500,Conan Doyle Arthur,Il mastino di Baskerville,Gialli,Gialli
1931,1501,Cook Thomas H.,La città quando piove,Gialli,Gialli
1932,1502,Cross Amanda,Dolce morte gentile,Gialli,Gialli
242,1503,Eats Jhon K.,Poesie,Classici stranieri,Poesia
1933,1503,Daeninckx Didier,Il giardino degli orrori,Gialli,Gialli
1934,1504,Dexter Colin,Un puzzle per l'ispettore Morse,Gialli,Gialli
1935,1505,Dickey James,Oceano bianco,Gialli,Gialli
1936,1506,Dickson Carter,Saper morire,Gialli,Gialli
1937,1507,Downing Todd,Il terribile viaggio,Gialli,Gialli
1938,1508,Ferrars Elizabeth,Senza scampo,Gialli,Gialli
1939,1509,Ferrars Elizabeth,L'orologio,Gialli,Gialli
1940,1510,Fleming Ian,007 dalla Russia con amore,Gialli,Gialli
1941,1511,Fletcher Jessica,La signora in giallo - Omicidi e fantasmi,Gialli,Gialli
1942,1512,Fletcher Joseph,La torre di Scarhaven,Gialli,Gialli
1943,1513,Fitzgerald Penelope,La libreria,Gialli,Gialli
1944,1514,Franceschini Marta,La discesa della paura,Gialli,Gialli
1945,1515,Gardner Erle Stanley,Perry Mason e la complice impaurita,Gialli,Gialli
1946,1516,Gardner Erle Stanley,Perry Mason a lume di candela,Gialli,Gialli
1947,1517,Gardner Erle Stanley,Ucciderò Perry Mason,Gialli,Gialli
1948,1518,Gardner Erle Stanley,Perry Mason e la ragazza calendario,Gialli,Gialli
1949,1519,Gardner Erle Stanley,Perry Mason e il marito introvabile,Gialli,Gialli
1950,1520,Gatiss Mark,Il club Vesuvio,Gialli,Gialli
1951,1521,Glauser Friedrich,Il tè delle tre vecchie signore,Gialli,Gialli
1952,1522,Goldman William,Il maratoneta,Gialli,Gialli
1953,1523,Grady James,I sei giorni del Condor,Gialli,Gialli
1954,1524,Grimes Martha,Morte sul Tamigi,Gialli,Gialli
1955,1525,Hall Parnell,Cruciverba di morte,Gialli,Gialli
1956,1526,Halter Paul,La maledizione di Barbarossa,Gialli,Gialli
1957,1527,Halter Paul,Il segreto del Minotauro,Gialli,Gialli
1958,1528,Hambly Barbara,Le acque della morte,Gialli,Gialli
1959,1529,Hamilton Steve,Il vento del cacciatore,Gialli,Gialli
1960,1530,Heggan Christiane,L'ombra del ricatto,Gialli,Gialli
1961,1531,Highsmith Patricia,Vicolo cieco,Gialli,Gialli
1962,1532,Highsmith Patricia,Gente che bussa alla porta,Gialli,Gialli
1963,1533,Highsmith Patricia,Il talento di Mr. Ripley,Gialli,Gialli
1964,1534,Highsmith Patricia,Il ragazzo di Tom Ripley,Gialli,Gialli
1965,1535,Hitchcock Alfred,Partita con la morte,Gialli,Gialli
1966,1536,Hitchcock Alfred,Il giorno della paura,Gialli,Gialli
1967,1537,Hooper Kay,Il tocco del male,Gialli,Gialli
1968,1538,Hume Fergus,L'uomo dai capelli rossi,Gialli,Gialli
1969,1539,Hyde Anthony,China lake,Gialli,Gialli
1970,1540,Jackson Brown Lilian,Il gatto che aveva sessanta vibrisse,Gialli,Gialli
1971,1541,Jackson Brown Lilian,Il gatto che dava i numeri,Gialli,Gialli
1972,1542,Jolley Elizabeth,Il pozzo,Gialli,Gialli
1973,1543,Kaiser R. J.,La posta in gioco,Gialli,Gialli
1974,1544,Kenrick Tony,Artiglieria da rapina,Gialli,Gialli
1975,1545,Larsgaard Chris,Il cacciatore di eredità,Gialli,Gialli
1976,1546,Lee Y. S.,La detective,Gialli,Gialli
1977,1547,Lem Stanislaw,L'invincibile,Gialli,Gialli
1978,1548,Lroux Gaston,Il mistero della camera gialla,Gialli,Gialli
1979,1549,Livingstone J. B.,Assassinio tra i druidi,Gialli,Gialli
1980,1550,Lovesey Peter,La camera segreta,Gialli,Gialli
1981,1551,Lovesey Peter,La chiamata,Gialli,Gialli
1982,1552,Lucarelli Carlo,Misteri d'Italia,Gialli,Gialli
1983,1553,Lucarelli Carlo,Medical thriller,Gialli,Gialli
1984,1554,Lucarelli Carlo,La faccia nascosta della luna,Gialli,Gialli
1985,1555,Lucarelli Carlo,Almost blue,Gialli,Gialli
1986,1556,Charteris Leslie,Il santo scherza col fuoco,Gialli,Gialli
1987,1557,Crispin Edmund,La mosca dorata,Gialli,Gialli
1988,1558,Maragnani Laura,Nero padano,Gialli,Gialli
1989,1559,Matlock Curtis Ann,Viaggio fatale,Gialli,Gialli
1990,1560,Montalban Manuel Vazquez,La rosa di Alessandria,Gialli,Gialli
1991,1561,Montalban Manuel Vazquez,L'uomo della mia vita,Gialli,Gialli
1992,1562,Montalban Manuel Vazquez,Gli uccelli di Bangkok,Gialli,Gialli
1993,1563,Montalban Manuel Vazquez,Storie di fantasmi,Gialli,Gialli
1994,1564,Montalban Manuel Vazquez,Storie di padri e di figli,Gialli,Gialli
1995,1565,Montalban Manuel Vazquez,Il premi,Gialli,Gialli
1996,1566,Montalban Manuel Vazquez,Il fratellino,Gialli,Gialli
1997,1567,Montalban Manuel Vazquez,Il centravanti è stato assassinato verso sera,Gialli,Gialli
1998,1568,Montalban Manuel Vazquez,Le terme,Gialli,Gialli
1999,1569,Montalembert Hugues,Buio,Gialli,Gialli
2000,1570,Montanari Raul,La perfezione,Gialli,Gialli
2001,1571,Nasaw Jonathan,Nel baratro della paura,Gialli,Gialli
2002,1572,Maloney Ralph,Rapina d'alto bordo,Gialli,Gialli
2003,1573,Marrick J. J.,Gideon di Scotland Yard,Gialli,Gialli
2004,1574,MacBain Ed,Il rapporto scomparso,Gialli,Gialli
2005,1575,Marklund Liza,I dodici sospetti,Gialli,Gialli
2006,1576,Onofri Sandro,Colpa di nessuno,Gialli,Gialli
2007,1577,Oppenheim E. P.,Il documento segreto,Gialli,Gialli
2008,1578,Oppenheim E. P.,Il grande impostore,Gialli,Gialli
2009,1579,Oppenheim E. P.,Il corriere scomparso,Gialli,Gialli
2010,1580,Palahniuk Chuck,Ninna nanna,Gialli,Gialli
2011,1581,Perez Reverte Arturo,La regina del sud,Gialli,Gialli
2012,1582,Perissinotto Alessandro,L'anno che uccisero Rosetta,Gialli,Gialli
2013,1583,Peters Elizabeth,Amelia Peabody e il maestro del crimine,Gialli,Gialli
2014,1584,Peters Ellis,15 - Le confessioni di fratello Haluin,Gialli,Gialli
2015,1585,Peters Ellis,16 - L'apprendista eretico,Gialli,Gialli
2016,1586,Peters Ellis,5 - La fiera di San Pietro,Gialli,Gialli
2017,1587,Perers Ellis,4 - Il cappuccio del monaco,Gialli,Gialli
2018,1588,Peters Ellis,1 - La bara d'argento,Gialli,Gialli
2019,1589,Peters Ellis,9 - I due prigionieri,Gialli,Gialli
2020,1590,Peters Ellis,8 - Il novizio del diavolo,Gialli,Gialli
2021,1591,Peters Ellis,10 - Il pellegrino dell'odio,Gialli,Gialli
2022,1592,Peters Ellis,6 - La vergine nel ghiaccio,Gialli,Gialli
2023,1593,Peters Ellis,12 - Il corvo della Abbazia,Gialli,Gialli
2024,1594,Peters Ellis,13 - Il roseto ardente,Gialli,Gialli
2025,1595,Peters Ellis,14 - L'eremita della foresta,Gialli,Gialli
2026,1596,Peters Ellis,L'uomo che non sapeva uccidere,Gialli,Gialli
2027,1597,Peters Ellis,La sentinella della città morta,Gialli,Gialli
2028,1598,Peters Ellis,Canto di morte a Delhi,Gialli,Gialli
2029,1599,Peters Ellis,La porta della morte,Gialli,Gialli
2030,1600,Peters Ellis,Il sepolcro oltre le dune,Gialli,Gialli
2031,1601,Peters Ellis,Il bastone insanguinato,Gialli,Gialli
2032,1602,Peters Ellis,Un brindisi con l'assassino,Gialli,Gialli
2033,1603,Peters Ellis,La penitenza di fratello Cadfael,Gialli,Gialli
2034,1604,Peters Ellis,Una luce sulla strada per Woodstock,Gialli,Gialli
2035,1604,Peters Ellis,Il monaco prigioniero,Gialli,Gialli
2036,1605,Peters Ellis,Un sacrificio per fratello Cadfael,Gialli,Gialli
2037,1606,Pronzini Bill,Quando un uomo uccide,Gialli,Gialli
2038,1607,Piazzese Santo,La doppia vita di M. Laurent,Gialli,Gialli
2039,1608,Piazzese Santo,I delitti di via Medina - Sidonia,Gialli,Gialli
2040,1609,Asensi Matilde,La camera d'Ambra,Gialli,Gialli
2041,1610,Christie Agatha,Fermate il boia,Gialli,Gialli
2042,1611,Quadruppani Serge,L'assassina di Belleville,Gialli,Gialli
2043,1612,Queen Ellery,Il mistero di Capo Spagna,Gialli,Gialli
2044,1613,Queen Ellery,Delitti in cerca d'autore,Gialli,Gialli
2045,1614,Quentin Patrick,Controcorrente,Gialli,Gialli
2046,1615,Remy Pierre Jean,Orient Express,Gialli,Gialli
2047,1616,Reinecker Herbert,L'inferno nella mente,Gialli,Gialli
2048,1617,Puviani Roberto,Dizionario arte contemporanea,Gialli,Gialli
2049,1618,Roberts Nora,Quella calda estate,Gialli,Gialli
2050,1619,Romano Alessio,Paradise for all,Gialli,Gialli
2051,1620,Rossner Robert,"Qua la mano, poliziotto!",Gialli,Gialli
2052,1621,Sviane Sergio,I misteri di Alleghe,Gialli,Gialli
2053,1622,Sawkins Raymond,Snow al confine,Gialli,Gialli
2054,1623,Simenon Georges,Maigret e l'ombra cinese,Gialli,Gialli
2055,1624,Simenon Georges,Maigret e la ragazza di provincia,Gialli,Gialli
2056,1625,Simenon Georges,La collera di Maigret,Gialli,Gialli
2057,1626,Simenon Georges,Le vacanze di Maigret,Gialli,Gialli
2058,1627,Simenon Georges,Maigret a New York,Gialli,Gialli
2059,1628,Simenon Georges,Maigret e il porto delle nebbie,Gialli,Gialli
2060,1629,Simenon Georges,Maigret ha un dubbio,Gialli,Gialli
2061,1630,Simenon Georges,La rivoltella di Maigret,Gialli,Gialli
2062,1631,Simenon Georges,Maigret a scuola,Gialli,Gialli
2063,1632,Simenon Georges,I Pitard,Gialli,Gialli
2064,1633,Simenon Georges,Gli intrusi,Gialli,Gialli
2065,1634,Simoni Gianni,Un mattino d'ottobre,Gialli,Gialli
2066,1635,Somer Mehmet Murat,Scandaloso omicidio a Istanbul,Gialli,Gialli
2067,1636,Stout Rex,Alta cucina,Gialli,Gialli
2068,1637,Stout Rex,Il guanto,Gialli,Gialli
2069,1638,Stout Rex,Nero Wolfe contro l'FBI,Gialli,Gialli
2070,1639,Stout Rex,Champagne per uno,Gialli,Gialli
2071,1640,Stout Rex,"Io, Nero Wolfe",Gialli,Gialli
2072,1641,Talbot Hake,L'orlo dell'abisso,Gialli,Gialli
2073,1642,Van Dine S. S.,La fine dei Greene,Gialli,Gialli
2074,1643,Van Dine S. S.,Sequestro di persona,Gialli,Gialli
2075,1644,Freeman R. Austin,Il diabolico terzetto,Gialli,Gialli
2076,1645,Wallace Edgar,I quattro giusti,Gialli,Gialli
2077,1646,Wallace Edgar,L'uomo che comprò Londra,Gialli,Gialli
2078,1647,Wallace Edgar,Intrigo all'ippodromo,Gialli,Gialli
2079,1648,Wallace Edgar,L'enigma della cassaforte,Gialli,Gialli
2080,1649,Wallace Edgar,La valle degli spiriti,Gialli,Gialli
2081,1650,Westlake Donald E.,Come ti rapisco il pupo,Gialli,Gialli
2082,1651,Yulsman Jerry,La doppia vita di Elleander,Gialli,Gialli
2083,1652,A.A.V.V.,Misteri e leggende del mare,Avventura e fantasy,Avventura
2084,1653,Abalos Rafael,Grimpow - Il sentiero invisibile,Avventura e fantasy,Fantasy
77,1654,Asimov Isaac,Civiltà extraterrestri,Avventura e fantasy,Fantascienza
79,1655,Asimov Isaac,Il ciclo delle fondazioni,Avventura e fantasy,Fantascienza
78,1656,Asimov Isaac,Tutti i miei robot,Avventura e fantasy,Fantascienza
85,1657,Bajoria Paul,L'apprendista,Avventura e fantasy,Avventura
86,1658,Bajoria Paul,Il re degli inganni,Avventura e fantasy,Avventura
2090,1659,Bakker Robert,Raptor red,Avventura e fantasy,Fantascienza
91,1660,Barjavel Rene,La notte dei tempi,Avventura e fantasy,Fantascienza
90,1661,Barjavel Rene,Il viaggiatore imprudente,Avventura e fantasy,Fantascienza
96,1662,Baumann Hans,Il figlio di Colombo,Avventura e fantasy,Avventura
97,1663,Baumann Hans,I figli della steppa,Avventura e fantasy,Avventura
98,1664,Baumann Hans,La barca dei fratelli,Avventura e fantasy,Avventura
103,1665,Blish James,Guerra al grande nulla,Avventura e fantasy,Fantascienza
105,1666,Bonaviri Giuseppe,Martedina,Avventura e fantasy,Fantascienza
107,1667,Brackett Leigh,Skaith!,Avventura e fantasy,Fantascienza
119,1668,Brooks Terry,L'unicorno nero,Avventura e fantasy,Fantasy
120,1669,Brooks Terry,Il cavaliere del verbo,Avventura e fantasy,Fantasy
121,1670,Brooks Terry,La spada di Shannara,Avventura e fantasy,Fantasy
123,1671,Brooks Terry,Il druido supremo di Shannara - Jarka Ruus,Avventura e fantasy,Fantasy
124,1672,Brooks Terry,L'ultima magia,Avventura e fantasy,Fantasy
2091,1673,Brooks Terry,Il fuoco degli angeli,Avventura e fantasy,Fantasy
125,1674,Brun Ursula,Il Mago di Amsterdam,Avventura e fantasy,Fantasy
2092,1675,Brown Fredric,Gli strani suicidi di Bartlesville,Avventura e fantasy,Fantascienza
2093,1676,Buckley - Archer Linda,Gideon il tagliaborse,Avventura e fantasy,Fantasy
2094,1677,Buckley - Archer Linda,Il fantasma del tempo,Avventura e fantasy,Fantasy
2095,1678,Buckley - Archer Linda,Il ladro del tempo,Avventura e fantasy,Fantasy
131,1679,Butler Octavia,Ultima genesi,Avventura e fantasy,Fantasy
2096,1680,Buticchi Marco,Il respiro del deserto,Avventura e fantasy,Avventura
151,1681,Canavan Trudi,La scuola dei maghi,Avventura e fantasy,Fantasy
152,1682,Canavan Trudi,Il segreto dei maghi,Avventura e fantasy,Fantasy
153,1683,Canavan Trudi,La corporazione di maghi,Avventura e fantasy,Fantasy
2097,1684,Canavan Trudi,L'apprendista del mago,Avventura e fantasy,Fantasy
2098,1685,Cashore Kristine,Fire,Avventura e fantasy,Fantasy
175,1686,Colfer Eoin,Artemis Fowl,Avventura e fantasy,Fantasy
176,1687,Colfer Eoin,Alf Moon - Detective Privato,Avventura e fantasy,Fantasy
177,1688,Colfer Eoin,Airman - Nato per volare,Avventura e fantasy,Avventura
178,1689,Colfer Eoin,Artemis Fowl - L'incidente artico,Avventura e fantasy,Fantasy
2099,1690,Cornwell Bernard,L'arciere di Azincourt,Avventura e fantasy,Fantasy
2100,1691,Cussler Clive,Enigma,Avventura e fantasy,Avventura
2101,1692,Cussler Clive,Alta marea,Avventura e fantasy,Avventura
2102,1693,Cussler Clive,Salto nel buio,Avventura e fantasy,Avventura
2103,1694,Cussler Clive,Vento nero,Avventura e fantasy,Avventura
2104,1695,Cussler Clive,La città perduta,Avventura e fantasy,Avventura
2105,1696,Cussler Clive,Atlantide,Avventura e fantasy,Avventura
2106,1697,Cussler Clive,Walhalla,Avventura e fantasy,Avventura
2107,1698,Cussler Clive,Morte bianca,Avventura e fantasy,Avventura
2108,1699,Cussler Clive,Il tesoro di Gengis Khan,Avventura e fantasy,Avventura
2109,1700,Cussler Clive,La nave dei morti,Avventura e fantasy,Avventura
2110,1701,Cussler Clive,Alba di fuoco,Avventura e fantasy,Avventura
173,1702,Chrichton Michael,Jurassic Park,Avventura e fantasy,Avventura
230,1703,Dickinson Peter,La tribù del falco della luna,Avventura e fantasy,Avventura
2111,1704,Dimitri Francesco,Alice nel paese della vaporità,Avventura e fantasy,Fantasy
245,1705,Ende Michael,Lo specchio nello specchio,Avventura e fantasy,Fantasy
248,1706,Ermatinger Valentine,L'enigma dei tre dormienti,Avventura e fantasy,Fantasy
2112,1707,Fogar Ambrogio,L'ultima leggenda,Avventura e fantasy,Avventura
270,1708,Funke Cornelia,Cuore d'inchiostro,Avventura e fantasy,Fantasy
2113,1709,Grossman Lev,Il mago,Avventura e fantasy,Fantasy
310,1710,Hamilton Edmond,Ritorno alle stelle,Avventura e fantasy,Fantascienza
314,1711,Hawking Lucy e Stephen,La chiave segreta per l'universo,Avventura e fantasy,Fantascienza
324,1712,Hoving Isabel,La compagnia del gatto volante,Avventura e fantasy,Fantasy
2114,1713,Jacq Christian,Ramses - L'ultimo nemico,Avventura e fantasy,Avventura
2115,1714,Jacq Christian,Ramses - La battaglia di Qadesh,Avventura e fantasy,Avventura
2116,1715,Jacq Christian,Ramses - La regina di Abu Simbel,Avventura e fantasy,Avventura
345,1716,Leiber Friz,L'alba delle tenebre,Avventura e fantasy,Fantascienza
2117,1717,Markale Jean,I misteri del Graal - Merlino e la nascita di re Artù,Avventura e fantasy,Fantasy
2118,1718,Markale Jean,I misteri del Graal - I misteriosi cammini di Avalon,Avventura e fantasy,Fantasy
2119,1719,Markale Jean,I misteri del Graal - La fata Morgana,Avventura e fantasy,Fantasy
382,1720,Matheson Richard,Io sono Helen Driscoll,Avventura e fantasy,Fantascienza
386,1721,May Julian,Il giglio insanguinato,Avventura e fantasy,Fantasy
456,1722,Paver Michelle,La magia del lupo,Avventura e fantasy,Avventura
482,1723,Pohl Frederick - Kornbluth C. M.,Gladiatore in legge,Avventura e fantasy,Fantascienza
484,1724,Pratchett Terry,Uomini d'arme,Avventura e fantasy,Fantasy
485,1725,Pratchett Terry,Il piccolo popolo dei grandi magazzini,Avventura e fantasy,Fantasy
486,1726,Pratchett Terry,A me le guardie!,Avventura e fantasy,Fantasy
487,1727,Pratchett Terry,Eric,Avventura e fantasy,Fantasy
488,1728,Pratchett Terry,Piedi d'argilla,Avventura e fantasy,Fantasy
2120,1729,Pratchett Terry,Streghe all'estero,Avventura e fantasy,Fantasy
492,1730,Pullman Philip,La bussola d'oro,Avventura e fantasy,Fantasy
493,1731,Pullman Philip,La principessa di latta,Avventura e fantasy,Fantasy
494,1732,Pullman Philip,La lama sottile,Avventura e fantasy,Fantasy
495,1733,Pullman Philip,Il cannocchiale d'ambra,Avventura e fantasy,Fantasy
497,1734,Randall Cecilia,Hyperversum - il cavaliere del tempo,Avventura e fantasy,Fantasy
523,1735,Rowling J. K.,Harry Potter e il calice di fuoco,Avventura e fantasy,Fantasy
525,1736,Rowling J. K.,Le fiabe di Beda il Bardo,Avventura e fantasy,Fantasy
2121,1737,Sayres Megan,Anahita e l'enigma del tappeto,Avventura e fantasy,Avventura
2122,1738,Schatzing Frank,Limit,Avventura e fantasy,Fantasy
205,1739,Simmons Dan,Ilium - l'assedio,Avventura e fantasy,Fantascienza
563,1740,Shute Neville,L'ultima spiaggia,Avventura e fantasy,Fantascienza
566,1741,Silverberg Robert,Sonde nel futuro,Avventura e fantasy,Fantascienza
567,1742,Simak Clifford D.,L'anello intorno al sole,Avventura e fantasy,Fantascienza
2123,1743,Sawyer Robert,Flashforward,Avventura e fantasy,Fantascienza
2124,1744,Smith Lisa Jane,Il diario del vampiro - Il risveglio,Avventura e fantasy,Fantasy
2125,1745,Smith Lisa Jane,Il diario del vampiro - L'ombra del male,Avventura e fantasy,Fantasy
2126,1746,Smith Lisa Jane,I diari delle streghe - L'iniziazione,Avventura e fantasy,Fantasy
2127,1747,Smith Lisa Jane,I diari delle streghe - La fuga,Avventura e fantasy,Fantasy
2128,1748,Smith Lisa Jane,I diari delle streghe - Il potere,Avventura e fantasy,Fantasy
2129,1749,Smith Wilbur,Il potere della spada,Avventura e fantasy,Avventura
2130,1750,Smith Wilbur,Cacciatori di diamanti,Avventura e fantasy,Avventura
2131,1751,Smith Wilbur,Orizzonte,Avventura e fantasy,Avventura
2132,1752,Smith Wilbur,I figli del Nilo,Avventura e fantasy,Avventura
2133,1753,Smith Wilbur,Alle fonti del Nilo,Avventura e fantasy,Avventura
2134,1754,Smith Wilbur,Il trionfo del sole,Avventura e fantasy,Avventura
2135,1755,Smith Wilbur,Il destino del cacciatore,Avventura e fantasy,Avventura
2136,1756,Smith Wilbur,La legge del deserto,Avventura e fantasy,Avventura
602,1757,Stroud Jonathan,La porta di Tolomeo,Avventura e fantasy,Fantasy
603,1758,Stroud Jonathan,L'occhio del golem,Avventura e fantasy,Fantasy
2137,1759,Tonkin Peter,Impatto,Avventura e fantasy,Avventura
633,1760,Troisi Licia,Le cronache del mondo emerso I - Nihal della Terra del Vento,Avventura e fantasy,Fantasy
634,1761,Troisi Licia,Le cronache del mondo emerso II - La missione di Sennar,Avventura e fantasy,Fantasy
2138,1762,Troisi Licia,La ragazza drago - L'eredità di Thuban,Avventura e fantasy,Avventura
645,1763,Van Vogt A. E.,Le armi di Isher,Avventura e fantasy,Fantascienza
682,1764,Zimmer Bradley Marion,La torcia,Avventura e fantasy,Fantasy
683,1765,Zimmer Bradley Marion,La dama del Giglio,Avventura e fantasy,Fantasy
684,1766,Zimmer Bradley Marion,Il giglio nero,Avventura e fantasy,Fantasy
2139,1767,Zimmer Bradley Marion,Darkover e l'impero,Avventura e fantasy,Fantasy
2140,1768,Uberto Fabrizio,Partita doppia - I platani di villa Albaro,Gialli,Gialli
2141,1769,Ellroy James,Destination: Morgue,Gialli,Gialli
80,1770,Asquith Ros,Come sopravvivere agli anni migliori della nostra vita,Collana ragazzine,Rosa
81,1771,Asquith Ros,Come sopravvivere alla prima cotta,Collana ragazzine,Rosa
154,1772,Cann Kate,Ogni cosa a suo tempo,Collana ragazzine,Rosa
190,1773,Coppard Yvonne,Lo fanno tutte! Perché io no?,Collana ragazzine,Rosa
191,1774,Coppard Yvonne,Grande! Avete rovinato il resto della mia vita,Collana ragazzine,Rosa
192,1775,Coppard Yvonne,Per favore niente genitori alla mia festa,Collana ragazzine,Rosa
198,1776,Cullimore Stan,Non sono più la tua bambina,Collana ragazzine,Rosa
212,1777,Danzinger Paula - Martin Anne M.,Cara E. perché non mi rispondi?,Collana ragazzine,Rosa
297,1778,Goy Giulia,Per favore non vestirti da idraulico,Collana ragazzine,Rosa
437,1779,Papademetriou Lisa,Mi hanno rubato l'amica del cuore!,Collana ragazzine,Rosa
441,1780,Parkinson Siobhan,Non saremo mai sorelle,Collana ragazzine,Rosa
491,1781,Prunty Morag,Ragazzi: istruzioni per l'uso,Collana ragazzine,Rosa
501,1782,Rayban Chloe,Accidenti! Perché non mi guarda?,Collana ragazzine,Rosa
517,1783,Rodgers Mary,A ciascuno il suo corpo,Collana ragazzine,Rosa
527,1784,Rushton Rosie,Come hai potuto farmi questo?,Collana ragazzine,Rosa
528,1785,Rushton Rosie,Non dirmelo: siamo di nuovo nei guai,Collana ragazzine,Rosa
529,1786,Rushton Rosie,Perché va tutto storto?,Collana ragazzine,Rosa
530,1787,Rushton Rosie,Mamma non fare scenate,Collana ragazzine,Rosa
568,1788,Skidmore Steve - Barlow Steve,Cara Camilla nessuno mi capisce…,Collana ragazzine,Rosa
569,1789,Skidmore Steve - Barlow Steve,"Cara Camilla, lo amo ma lui…",Collana ragazzine,Rosa
640,1790,Ure Jean,Non ho tempo da perdere con i ragazzi,Collana ragazzine,Rosa
666,1791,Welford Sue,Vorrei un vestito rosa…,Collana ragazzine,Rosa
2142,1792,Murray Martine,Il mio cuore fa i salti mortali,Collana ragazzine,Rosa
2143,1793,Murray Martine,Vorrei sprofondare,Collana ragazzine,Rosa
2144,1794,Goy Giulia,Maleducata io?,Collana ragazzine,Rosa
2145,1795,Fruttero Carlo,Donne informate sui fatti,Gialli,Gialli
2146,1796,Fruttero e Lucentini,L'italia sotto il tallone,Narrativa italiana,Narrativa
2147,1797,Fruttero e Lucentini,A che punto è la notte,Narrativa italiana,Narrativa
2148,1798,Fruttero e Lucentini,Incipit,Narrativa italiana,Narrativa
2149,1799,Fruttero e Lucentini,Il palio delle contrade morta,Narrativa italiana,Narrativa
2150,1800,Todisco Alfredo,La prima spiaggia,Narrativa italiana,Narrativa
2151,1801,Tonini Mario,Il cannibale,Narrativa italiana,Narrativa
2152,1802,Tamaro Susanna,Rispondimi,Narrativa italiana,Narrativa
2153,1803,Tamaro Susanna,Cara Mathilda,Narrativa italiana,Narrativa
2154,1804,Guareschi Giovanni,Gente così,Narrativa italiana,Narrativa
2155,1805,Guareschi Giovanni,Noi del boscaccio,Narrativa italiana,Narrativa
2156,1806,Guareschi Giovanni,Il destino si chiama Clotilde,Narrativa italiana,Narrativa
2157,1807,Guareschi Giovanni,Il marito in collegio,Narrativa italiana,Narrativa
2158,1808,Guareschi Giovanni,Don Camillo e i giovani d'oggi,Narrativa italiana,Narrativa
2159,1809,Guareschi Giovanni,Don Camillo,Narrativa italiana,Narrativa
2160,1810,Guareschi Giovanni,La calda estate del pestifero,Narrativa italiana,Narrativa
2161,1811,Ackroyd Peter,La grande storia del Tamigi,Narrativa straniera,Narrativa
2162,1812,Adams Richard,La valle dell'orso,Narrativa straniera,Narrativa
2163,1813,Adams Richard,La collina dei conigli,Narrativa straniera,Narrativa
2164,1814,Adanson Joy,Nata libera,Narrativa straniera,Narrativa
2165,1815,Allende Isabel,L'isola sotto il mare,Narrativa straniera,Narrativa
2166,1816,Allende Isabel,Ritratto in seppia,Narrativa straniera,Narrativa
2167,1817,Allende Isabel,Zorro,Narrativa straniera,Narrativa
2168,1818,Allende Isabel,Il mio paese inventato,Narrativa straniera,Narrativa
2169,1819,Allende Isabel,La città delle bestie,Narrativa straniera,Narrativa
2170,1820,Allende Isabel,La figlia della fortuna,Narrativa straniera,Narrativa
2171,1821,Allende Isabel,Paula,Narrativa straniera,Narrativa
2172,1822,Allende Isabel,Eva Luna racconta,Narrativa straniera,Narrativa
2173,1823,Allende Isabel,Il regno del drago d'oro,Narrativa straniera,Narrativa
2174,1824,Allende Isabel,La somma dei giorni,Narrativa straniera,Narrativa
2175,1825,Allende Isabel,Afrodita,Narrativa straniera,Narrativa
2176,1826,Allende Isabel,D'amore e ombra,Narrativa straniera,Narrativa
2177,1827,Allende Isabel,Ines dell'anima mia,Narrativa straniera,Narrativa
2178,1828,Amado Jorge,Gabriella garofano e cannella,Rosa,Rosa
2179,1829,Ambrose Stephen,D-Day,Narrativa straniera,Narrativa
2180,1830,Altea Rosemary,Spirito libero,Narrativa straniera,Narrativa
2181,1831,Anderson Sherwood,Riso nero,Narrativa straniera,Narrativa
2182,1832,Andric Ivo,Il ponte sulla Drina,Narrativa straniera,Narrativa
2183,1833,Atwood Margaret,Fantasie di stupro,Narrativa straniera,Narrativa
2184,1834,Barbery Muriel,L'eleganza del riccio,Narrativa straniera,Narrativa
